path	ngenes_tscore	ngenes_path	mean_dev_geno	sd_dev_geno	mean_test_dev_geno	sd_test_dev_geno	mean_gene_corr	sd_gene_corr	Dx_beta	Dx_se_beta	Dx_z	Dx_pval	Dx_qval	Dx_pval_BHcorr	Dx_Cochran_stat	Dx_Cochran_pval	Dx_model	genes_path	improvement_sign	tissue	Dx_pval_BHcorr_overall
CTX:honeydew_M7_Mitochondria	16	59	0.145611507690243	0.0879259205473508	0.0817323381631193	0.0910673424316999	0.000531973689355044	0.0336322508578761	-0.0474092229762193	0.0355658949340198	-1.33299676738546	0.182532864637191	0.211421037112988	0.47852457876344	40.9285970093024	0.226368765305453	fixed	PPP1R7,CAMK1,LRPAP1,NDUFA2,PDCD2,ASL,ENDOG,IFIT5,DPYSL4,PSMD13,MRPL28,CA4,TXNL4A,COX6B1,SNRPD2,SLC27A5	FALSE	DLPC_CMC	0.47852457876344
CTX:midnightblue_M2_Ribosome	5	31	0.0990030735690099	0.110213592156716	0.0254680109407635	0.0209796653741604	-0.00248219057628736	0.0328081857524851	-0.017183732334562	0.0200012376366758	-0.85913345197462	0.39026689337208	0.292976102918795	0.663114078671587	28.2304362045938	0.784344460788535	fixed	RPS20,RPS24,RPLP2,RPS28,RPS5	FALSE	DLPC_CMC	0.663114078671587
CTX:orange_M5_Microglia(Type2)	21	117	0.176928587359638	0.163916924590251	0.127756659833008	0.166835999676911	0.00131609966811985	0.0445898587356493	-0.102864964129559	0.0403289350739421	-2.55064915403689	0.0107522504897075	0.0537364563433949	0.121625621967888	28.9459393052324	0.754625281639908	fixed	SLC2A5,IFI44,IFI16,CHI3L1,IL1RL1,TMBIM1,PLSCR1,LAP3,TAP2,PSMB9,DYNLT1,LYN,NFIL3,ALOX5,FAS,TRIM22,PHF11,SAMD4A,GCH1,LGALS3,LIMK2	FALSE	DLPC_CMC	0.121625621967888
CTX:pink_M14_GlutamatergicSynapticFunction	24	100	0.134348053689807	0.087207457554476	0.0777906869667385	0.0779799258446136	-0.000222555700860872	0.0336019575311703	0.000934298361064054	0.0437771596784616	0.0213421420650945	0.982972726978608	0.435904090356231	0.986613366708159	36.3236134303423	0.406796821969707	fixed	CAPZB,MAPRE3,ALMS1,ARHGEF4,PMS1,IGFBP2,WDR1,PCDHGA6,PTPRN2,LY6H,ANXA11,KCNIP2,DPYSL4,AP2A2,THY1,UBE3B,JPH3,MAPT,EXOC7,CLPTM1,NUCB1,DGCR14,YPEL1,RANGAP1	FALSE	DLPC_CMC	0.986613366708159
CTX:powderblue_M13_Neurogenesis	8	20	0.192143289282049	0.202616369732019	0.152257716918765	0.203376335722582	0.000188182818157597	0.0335995346287344	0.0562772595697129	0.0252439055700501	2.22934044074707	0.025791261805937	0.0753185539598313	0.170473949985583	41.2844461103223	0.215046092618767	fixed	IL12RB2,SNX7,RNF2,NIT2,HMGCS1,PARP2,TRPV2,ZNF226	TRUE	DLPC_CMC	0.170473949985583
CTX:purple_M4_Microglia(Type1)	12	29	0.132695953598264	0.0956629300096304	0.0609218489718526	0.0700953203181974	-0.00697520067871059	0.0574979744535415	-0.0237189800468106	0.0322455948424249	-0.73557272435874	0.461990766844305	0.302270278687397	0.684150261283097	40.5305587391942	0.239504188453257	fixed	C1QA,LAPTM5,CD53,NCOA1,HCLS1,HLA-DRA,HLA-DMA,HLA-DPA1,RNASET2,SLA,ARHGDIB,ITGB2	FALSE	DLPC_CMC	0.684150261283097
CTX:red_M19	74	316	0.162696153904991	0.127214012262058	0.103024447365403	0.114038034807654	-0.000379089789715662	0.0373129329847723	-0.121823540224546	0.0771217554045302	-1.57962613254249	0.11419251100368	0.166738930156946	0.377392322951185	27.743444059437	0.803587225162656	fixed	PAFAH2,TIE1,MED8,MKNK1,ARNT,FMO4,PAPPA2,TGFB2,HNMT,GTDC1,RIF1,ASB1,THAP4,OXTR,IL17RC,MLH1,DLEC1,ZNF197,PRKAR2A,DRD5,GNRHR,TDO2,SEMA6A,GDF9,CTNNA1,ADAM19,TBC1D9B,SIRT5,HFE,CCHCR1,ROS1,SNX13,FASTK,TRIM14,RPP38,ERCC6,AVPI1,NAP1L4,UBE2L6,RIN1,EXPH5,VPS11,KLRG1,CCDC53,OGFOD2,DLEU1,DCT,SYNE2,LTBP2,SPTLC2,NUSAP1,PLA2G4B,MYO5C,CA12,MAN2C1,CLUAP1,IQCK,POLR3E,WWOX,UBE2G1,COX10,PCGF2,NEUROD2,DBF4B,CABYR,EPS15L1,PVR,PRKD2,E2F1,IFT52,CD40,SNAP29,RAB36,TBC1D22A	FALSE	DLPC_CMC	0.377392322951185
CTX:salmon_M8	9	29	0.0926863598516537	0.0490369913321274	0.0383674941308678	0.0412221477108374	-0.000423973696904799	0.0335366488674577	-0.00337433848581178	0.0269209322369421	-0.125342557089511	0.900252362139292	0.419976903291661	0.950564208189998	31.1353093586873	0.655261304952189	fixed	AK2,EPHA3,ADAMTS3,KIAA0319,TWIST1,SLC26A4,GNPTAB,DZIP1,ZNF529	FALSE	DLPC_CMC	0.950564208189998
CTX:tan_M12_Hypoxia	6	42	0.154969604911627	0.12246411368794	0.104889424293673	0.113563258368743	-0.0011306493422882	0.0325428586173374	0.0368366088626718	0.0218759134695879	1.68388894543226	0.092203133139333	0.14525976153119	0.328776961588937	37.360017170536	0.361172364772366	fixed	HSPD1,ATP1B3,CKS2,ZWINT,UBE3B,PPP1R15A	FALSE	DLPC_CMC	0.328776961588937
CTX:tomato_M17_Interneurons	4	22	0.112257388424925	0.104136323062424	0.0802793854050451	0.110867017595684	0.00110311083679876	0.0312544479559225	-0.017881073275501	0.0178964467777975	-0.999140974603097	0.317726404414388	0.271625602203772	0.614789940730741	32.1613327449134	0.605873847249304	fixed	STK39,HIVEP2,ENTPD4,DDHD2	FALSE	DLPC_CMC	0.614789940730741
CTX:turquoise_M9_Oligodendrocyte	299	952	0.157905773875804	0.124546516980222	0.0886900742797847	0.114189803406976	0.00026165017550629	0.042049372401901	0.373715250534713	0.148931465640929	2.50931023156472	0.0120967193135357	0.0537364563433949	0.121625621967888	32.3353322673106	0.597409436041172	fixed	PADI2,OTUD3,LDLRAP1,DHDDS,COL16A1,S100PBP,AK2,PTGER3,FPGT,TTLL7,CLCA4,GPSM2,PSRC1,RAP1A,NHLH2,CHD1L,ARHGEF11,KCNJ10,CASQ1,PPFIA4,CD55,TRAF5,SUSD4,TMEM63A,PARP1,MTR,RGS7,KMO,KIDINS220,SLC4A1AP,EHD3,RASGRP3,FEZ2,CDC42EP3,MCFD2,PSME4,MEIS1,TGFA,TTC31,MAP4K4,R3HDM1,LRP2,NEUROD1,COL5A2,INPP1,MYO1B,SF3B1,LANCL1,TNS1,ARPC2,SPEG,EFHD1,FARP2,TATDN2,LRRC2,DHX30,RHOA,RNF123,ABHD6,CPOX,SIDT1,SLC12A8,SLC41A3,IFT122,PPP2R3A,FAIM,MAP6D1,SLIT2,RASL11B,TMEM165,SPP1,PKD2,ANXA5,GAB1,TRIM2,NPY2R,GUCY1A3,CLCN3,AGA,DCTD,IRF2,ACSL1,SORBS2,TRIP13,MTRR,SEPP1,ERBB2IP,PDE8B,ZFYVE16,CAST,MAN2A1,SEMA6A,RAPGEF6,CTNNA1,PCDHA2,PCDHA4,PCDHA6,PCDHA7,PCDHA8,PCDHA9,PCDHA10,PCDHA11,PCDHA12,PCDHA13,PCDHAC1,FGF1,GM2A,SPARC,ATP10B,CCNG1,RGS14,ENPP4,ELOVL5,GCLC,LMBRD1,MYO6,COQ3,CD164,EPB41L2,CCDC28A,KATNA1,AKAP12,SYNJ2,THBS2,KDELR2,ICA1,GPNMB,CHN2,GNAI1,GATAD1,SLC25A13,CPSF4,GPR37,PDIA4,ZNF467,DLGAP2,ARHGEF10,TNKS,MTUS1,EGR3,RHOBTB2,STMN4,SFRP1,GOLGA7,SLC20A2,FNTA,MTFR1,LACTB2,CA2,MTDH,TNFRSF11B,NOV,DENND3,MPDZ,SH3GL2,GRHPR,DAPK1,SEMA4D,GSN,FNBP1,ASS1,ABL1,NOTCH1,PRKCQ,CSTF2T,SLC25A16,TSPAN15,ASCC1,PPIF,ANXA11,LIPA,NOC3L,TBC1D12,CYP2C8,ARL3,FGFR2,LHPP,RNH1,AP2A2,PPFIBP2,CYB5R2,TMEM41B,AMPD3,ABCC8,HTATIP2,APIP,HSD17B12,CHST1,MADD,FADS1,EHD1,DHCR7,PLEKHB1,GAB2,ENDOD1,PPP2R1B,NCAM1,HMBS,CCND2,CLSTN3,KIAA1467,SLCO1A2,AMIGO2,FKBP11,ARF3,WNT10B,MCRS1,DAZAP2,ERBB3,TSFM,RASSF3,CPM,KIAA1033,TESC,COX6A1,P2RX7,CAMKK2,AACS,IFT88,ALG5,NEK3,CLN5,DZIP1,DAD1,RBM23,EFS,COCH,SNX6,SOS2,MAP4K5,KTN1,SPTB,FUT8,PSEN1,TMED10,GALC,GREM1,SNAP23,MNS1,SNX1,LARP6,SH3GL3,PDE8A,IQGAP1,CRTC3,MAN2A2,MEF2A,PCSK6,PAQR4,PPL,NAGPA,GPRC5B,GGA2,ARHGAP17,SLC7A6,KIAA0513,RPL13,ASPA,TAX1BP3,MYH10,PMP22,TTC19,USP22,TIAF1,MYO1D,SMARCE1,MMD,CYB561,ABCA8,KCNJ2,KCTD2,YES1,MPPE1,NPC1,FHOD3,MBD1,WDR7,FECH,CDH19,CNDP2,PLA2G4C,ENTPD6,GSS,DDX27,TCFL5,USP25,OLIG2,CBR1,PIGP,ABCG1,LSS,S100B,MICAL3,SLC25A1,BCR,FBXO7,DDX17,EP300,KIAA1644	FALSE	DLPC_CMC	0.121625621967888
CTX:yellow_M18	217	795	0.133782776882056	0.0992708967347904	0.069468571416044	0.0906122998740574	6.84110637547072e-05	0.0365402386653631	-0.303408222719325	0.129920618171548	-2.33533543012167	0.019525904676921	0.0658631780767028	0.14907291145456	36.7082601534148	0.389578752326482	fixed	C1orf174,DNAJC11,PLEKHM2,ATPIF1,PHC2,MRPS15,C1orf109,SF3A3,EBNA1BP2,DNAJC6,LEPR,LRRC40,ACADM,AK5,DR1,SLC25A24,CLCC1,BCAS2,SDHC,CREG1,VAMP4,CACYBP,MRPS14,EDEM3,LPGAT1,PPP1CB,QPCT,DYNC2LI1,PIGF,MSH2,C1D,C2orf42,DDX18,IMP4,CCNT2,KLHL23,TLK1,DNAJC10,NCKAP1,NAB1,CREB1,SPAG16,CHPF,CUL3,CHL1,ARL8B,TMEM43,SLC4A7,EPM2AIP1,HIGD1A,SCAP,NCKIPSD,WDR6,THOC7,IFT57,PVRL3,CEP63,NCK1,ARMC8,ECT2,MFN1,TBCCD1,NCBP2,SLC30A9,RCHY1,ART3,PAQR3,KIAA1109,ABCE1,GLRB,CBR4,BRD9,C5orf22,PAIP1,MOCS2,SLC30A5,AP3B1,SRP19,REEP5,YTHDC2,SNX24,RNF14,TCERG1,CNOT8,SQSTM1,TBC1D9B,SSR1,HMGN4,BRD2,TAF11,MTO1,SENP6,IBTK,ME1,RNGTT,LYRM2,SEC63,OSTM1,CD164,ASF1A,STX7,PEX3,SASH1,TCP1,EIF2AK1,PHF14,LSM5,SEC61G,CYP51A1,KRIT1,COG5,DLD,DNAJB9,CAV2,MKRN1,FGL1,PCM1,PPP3CC,NEFL,GGH,TPD52,SNX16,WWP1,FZD6,SLC25A32,RAD21,DERL1,SNAPC3,GNE,TMEFF1,TXN,PHYH,NMT2,RSU1,VPS26A,ADK,SFXN3,CNNM2,C11orf58,GTF2H1,FANCF,GAS2,FBXO3,EFEMP2,CEP57,CUL5,FDX1,H2AFX,CREBL2,RECQL,LRMP,KRAS,CCDC91,PDZRN4,LARP4,KRR1,NAP1L1,PAH,HSP90B1,DENR,RAN,GPR12,SUCLA2,MED4,RB1,RCBTB1,LMO7,CLN5,TUBGCP3,UPF3A,ACYP1,EML1,PPP2R5C,APBA2,DMXL2,SCG3,CCPG1,ADAM10,FAM63B,GLCE,STOML1,BTBD1,MGRN1,ABAT,ZC3H7A,THUMPD1,RBBP6,ADCY7,COQ9,TSR1,SPAG7,PCGF2,ACLY,UBE2Z,SPATA20,COX11,AKAP1,RPS6KB1,EXOC7,MXRA7,LPIN2,RBBP8,RIOK3,IMPACT,GALNT1,SCAND1,CSE1L,B4GALT5,ADRM1,WRB,C21orf2,PEX26,DGCR14,TXNRD2,LZTR1,UBE2L3,MAPK11	FALSE	DLPC_CMC	0.14907291145456
